id,graph_id,label
83982,5331,
83983,5331,
83984,5331,
83985,5331,
83986,5331,
83987,5331,
83988,5331,
83989,5331,
83990,5331,
83991,5332,-1891.3197|10.527428|0.11598304|-10.556|3.04|8.559597|9.87771|-2.80205|-6.9908|-0.1038|-9.1723|0.8772|11.855786|13.13361
83992,5332,
83993,5332,
83994,5332,
83995,5332,
83996,5332,
83997,5332,
83998,5332,
83999,5332,
84000,5332,
84001,5332,
84002,5332,
84003,5332,
84004,5332,
84005,5332,
84006,5332,
84007,5332,
84008,5332,
84009,5332,
84010,5332,
84011,5333,-1633.9304|4.190082|0.39958963|-8.735|-0.588|3.4887056|8.16695|1.31973|-6.2705|-1.1782|-8.1326|0.3819|12.123356|12.12992
84012,5333,
84013,5333,
84014,5333,
84015,5333,
84016,5333,
84017,5333,
84018,5333,
84019,5333,
84020,5333,
84021,5333,
84022,5333,
84023,5333,
84024,5333,
84025,5333,
84026,5333,
84027,5334,-1638.6161|4.5580354|0.42313397|-9.042|-0.412|3.5551002|8.7709|1.1099|-6.4767|-0.9619|-8.3336|0.5789|12.156746|12.3306
84028,5334,
84029,5334,
84030,5334,
84031,5334,
84032,5334,
84033,5334,
84034,5334,
84035,5334,
84036,5334,
84037,5334,
84038,5334,
84039,5334,
84040,5334,
84041,5334,
84042,5334,
84043,5335,-1749.0521|6.3147063|0.3881766|-9.265|1.24|6.3147063|8.74326|-0.61041|-7.0873|-0.3016|-9.2517|0.8929|12.158631|13.15561
84044,5335,
84045,5335,
84046,5335,
84047,5335,
84048,5335,
84049,5335,
84050,5335,
84051,5335,
84052,5335,
84053,5335,
84054,5335,
84055,5335,
84056,5335,
84057,5335,
84058,5335,
84059,5335,
84060,5335,
84061,5336,-1750.5895|6.5406337|0.40702692|-9.544|1.228|6.5406337|8.90999|-0.58631|-7.2583|-0.4612|-9.4465|0.782|11.734954|12.45889
84062,5336,
84063,5336,
84064,5336,
84065,5336,
84066,5336,
84067,5336,
84068,5336,
84069,5336,
84070,5336,
84071,5336,
84072,5336,
84073,5336,
84074,5336,
84075,5336,
84076,5336,
84077,5336,
84078,5336,
84079,5337,-1894.807|11.763309|0.10773831|-10.452|2.723|8.326131|9.86695|-2.42478|-7.0856|-0.1925|-9.2876|0.759|11.788947|12.8702
84080,5337,
84081,5337,
84082,5337,
84083,5337,
84084,5337,
84085,5337,
84086,5337,
84087,5337,
84088,5337,
84089,5337,
84090,5337,
84091,5337,
84092,5337,
84093,5337,
84094,5337,
84095,5337,
84096,5337,
84097,5337,
84098,5337,
84099,5338,-1898.694|10.255762|0.117175005|-10.677|2.694|8.408693|9.98534|-2.36976|-7.2731|-0.2302|-9.3907|0.7442|11.696089|12.76515
84100,5338,
84101,5338,
84102,5338,
84103,5338,
84104,5338,
84105,5338,
84106,5338,
84107,5338,
84108,5338,
84109,5338,
84110,5338,
84111,5338,
84112,5338,
84113,5338,
84114,5338,
84115,5338,
84116,5338,
84117,5338,
84118,5338,
84119,5339,-1590.8325|10.173584|0.6829253|-9.342|2.343|4.19674|8.89301|-1.91103|-7.1104|-0.2525|-9.2857|0.9198|11.898006|13.49282
84120,5339,
84121,5339,
84122,5339,
84123,5339,
84124,5339,
84125,5339,
84126,5339,
84127,5339,
84128,5339,
84129,5339,
84130,5339,
84131,5339,
84132,5339,
84133,5339,
84134,5339,
84135,5340,-1897.3027|12.577623|0.070019566|-10.497|2.846|8.422456|9.90924|-2.57875|-7.1752|-0.2471|-9.2972|0.7238|11.824376|12.942
84136,5340,
84137,5340,
84138,5340,
84139,5340,
84140,5340,
84141,5340,
84142,5340,
84143,5340,
84144,5340,
84145,5340,
84146,5340,
84147,5340,
84148,5340,
84149,5340,
84150,5340,
84151,5340,
84152,5340,
84153,5340,
84154,5340,
84155,5341,-1633.5615|5.1283584|0.38324356|-9.193|0.038|4.260754|8.59344|0.5894|-6.7407|-0.4604|-8.6557|1.2221|11.709459|11.96137
84156,5341,
84157,5341,
84158,5341,
84159,5341,
84160,5341,
84161,5341,
84162,5341,
84163,5341,
84164,5341,
84165,5341,
84166,5341,
84167,5341,
84168,5341,
84169,5341,
84170,5341,
84171,5342,-1881.1567|11.089085|0.14428812|-9.854|3.199|7.6753163|9.02211|-2.9412|-6.704|-0.0245|-8.6913|0.8933|11.968196|12.99443
84172,5342,
84173,5342,
84174,5342,
84175,5342,
84176,5342,
84177,5342,
84178,5342,
84179,5342,
84180,5342,
84181,5342,
84182,5342,
84183,5342,
84184,5342,
84185,5342,
84186,5342,
84187,5342,
84188,5342,
84189,5342,
84190,5342,
84191,5343,-1775.223|12.314413|0.28313217|-9.974|0.628|4.31258|9.37707|0.0667|-6.8813|-0.1639|-8.7772|0.7598|11.37452|12.41194
84192,5343,
84193,5343,
84194,5343,
84195,5343,
84196,5343,
84197,5343,
84198,5343,
84199,5343,
84200,5343,
84201,5343,
84202,5343,
84203,5343,
84204,5343,
84205,5343,
84206,5343,
84207,5343,
84208,5343,
84209,5344,-1747.4319|12.402481|0.08390353|-10.232|0.035|3.6820247|10.0505|0.59407|-6.7769|-0.9713|-8.8024|1.0449|11.575147|12.71133
84210,5344,
84211,5344,
84212,5344,
84213,5344,
84214,5344,
84215,5344,
84216,5344,
84217,5344,
84218,5344,
84219,5344,
84220,5344,
84221,5344,
84222,5344,
84223,5344,
84224,5344,
84225,5344,
84226,5344,
84227,5345,-1773.2281|5.8237586|0.19160925|-10.031|0.479|4.352417|9.70435|0.14662|-7.0627|-0.1765|-8.958|0.7628|11.419302|12.43159
84228,5345,
84229,5345,
84230,5345,
84231,5345,
84232,5345,
84233,5345,
84234,5345,
84235,5345,
84236,5345,
84237,5345,
84238,5345,
84239,5345,
84240,5345,
84241,5345,
84242,5345,
84243,5345,
84244,5345,
84245,5346,-1628.757|4.497555|0.575527|-8.991|-0.568|3.5445118|8.30977|1.22244|-6.4164|-0.8781|-8.2392|0.7162|13.041061|13.04861
84246,5346,
84247,5346,
84248,5346,
84249,5346,
84250,5346,
84251,5346,
84252,5346,
84253,5346,
84254,5346,
84255,5346,
84256,5346,
84257,5346,
84258,5346,
84259,5346,
84260,5346,
84261,5347,-1888.1547|10.891129|0.12171658|-10.074|2.975|7.868387|9.28199|-2.67526|-6.927|-0.1481|-8.9932|0.7938|11.774859|13.00392
84262,5347,
84263,5347,
84264,5347,
84265,5347,
84266,5347,
84267,5347,
84268,5347,
84269,5347,
84270,5347,
84271,5347,
84272,5347,
84273,5347,
84274,5347,
84275,5347,
84276,5347,
84277,5347,
84278,5347,
84279,5347,
84280,5347,
84281,5348,-1755.8381|8.202393|0.115216315|-10.065|-0.027|3.6392372|9.41989|0.66137|-6.6231|-0.9838|-8.7381|0.9366|11.435779|12.57704
84282,5348,
84283,5348,
84284,5348,
84285,5348,
84286,5348,
84287,5348,
84288,5348,
84289,5348,
84290,5348,
84291,5348,
84292,5348,
84293,5348,
84294,5348,
84295,5348,
84296,5348,
84297,5348,
84298,5348,
84299,5349,-1888.3446|12.572478|0.098926246|-10.148|3.038|8.136966|9.42428|-2.75176|-6.6451|-0.0325|-8.7662|0.9252|11.981139|13.33676
84300,5349,
84301,5349,
84302,5349,
84303,5349,
84304,5349,
84305,5349,
84306,5349,
84307,5349,
84308,5349,
84309,5349,
84310,5349,
84311,5349,
84312,5349,
84313,5349,
84314,5349,
84315,5349,
84316,5349,
84317,5349,
84318,5349,
84319,5350,-1760.7316|11.911682|0.21964136|-10.502|0.283|3.7411659|9.62434|0.43219|-6.932|-0.5794|-9.063|1.2255|11.499909|12.829
84320,5350,
84321,5350,
84322,5350,
84323,5350,
84324,5350,
84325,5350,
84326,5350,
84327,5350,
84328,5350,
84329,5350,
84330,5350,
84331,5350,
84332,5350,
84333,5350,
84334,5350,
84335,5350,
84336,5350,
84337,5351,-1754.9187|8.241473|0.1725174|-10.285|-0.036|3.6771271|10.12031|0.64881|-6.7097|-0.8201|-8.8578|1.2481|11.60872|13.06464
84338,5351,
84339,5351,
84340,5351,
84341,5351,
84342,5351,
84343,5351,
84344,5351,
84345,5351,
84346,5351,
84347,5351,
84348,5351,
84349,5351,
84350,5351,
84351,5351,
84352,5351,
84353,5351,
84354,5351,
84355,5352,-1478.2146|4.4535522|0.5064979|-8.451|-0.222|4.4535522|7.79464|0.8501|-5.7496|-0.7574|-7.5559|0.788|12.892005|12.27793
84356,5352,
84357,5352,
84358,5352,
84359,5352,
84360,5352,
84361,5352,
84362,5352,
84363,5352,
84364,5352,
84365,5352,
84366,5352,
84367,5352,
84368,5352,
84369,5352,
84370,5353,-1537.914|4.322735|0.25791952|-8.717|-0.053|4.080702|8.06253|0.75087|-6.1051|-0.4048|-7.9341|1.1245|11.651698|11.67079
84371,5353,
84372,5353,
84373,5353,
84374,5353,
84375,5353,
84376,5353,
84377,5353,
84378,5353,
84379,5353,
84380,5353,
84381,5353,
84382,5353,
84383,5353,
84384,5353,
84385,5354,-1609.1309|6.4661055|0.1872355|-10.27|0.711|5.591657|9.64835|-0.0155|-7.1689|-0.1914|-9.2846|0.8168|11.270541|11.99168
84386,5354,
84387,5354,
84388,5354,
84389,5354,
84390,5354,
84391,5354,
84392,5354,
84393,5354,
84394,5354,
84395,5354,
84396,5354,
84397,5354,
84398,5354,
84399,5354,
84400,5354,
84401,5354,
84402,5355,-1606.8441|6.5897937|0.1848266|-10.558|0.476|5.5170174|10.10619|0.13022|-7.165|-0.2148|-9.3296|1.5804|11.470601|12.18437
84403,5355,
84404,5355,
84405,5355,
84406,5355,
84407,5355,
84408,5355,
84409,5355,
84410,5355,
84411,5355,
84412,5355,
84413,5355,
84414,5355,
84415,5355,
84416,5355,
84417,5355,
84418,5355,
84419,5356,-1660.6476|6.810886|0.121233374|-10.713|0.511|4.3363733|9.70667|0.13526|-7.0941|-0.2801|-9.3173|0.693|10.940166|11.86885
84420,5356,
84421,5356,
84422,5356,
84423,5356,
84424,5356,
84425,5356,
84426,5356,
84427,5356,
84428,5356,
84429,5356,
84430,5356,
84431,5356,
84432,5356,
84433,5356,
84434,5356,
84435,5356,
84436,5357,-1607.8425|5.827094|0.17435125|-9.735|0.645|4.5299525|9.09739|0.03213|-6.4643|-0.22|-8.4167|0.7228|11.46566|12.19052
84437,5357,
84438,5357,
84439,5357,
84440,5357,
84441,5357,
84442,5357,
84443,5357,
84444,5357,
84445,5357,
84446,5357,
84447,5357,
84448,5357,
84449,5357,
84450,5357,
84451,5357,
84452,5357,
84453,5358,-1602.2606|5.4357324|0.16898857|-9.212|0.76|5.4357324|8.40073|-0.15176|-5.8318|-0.0437|-7.7327|0.8683|11.491852|12.03833
84454,5358,
84455,5358,
84456,5358,
84457,5358,
84458,5358,
84459,5358,
84460,5358,
84461,5358,
84462,5358,
84463,5358,
84464,5358,
84465,5358,
84466,5358,
84467,5358,
84468,5358,
84469,5358,
84470,5359,-1661.3699|12.431866|0.14879192|-9.971|0.739|4.7298427|9.58895|-0.12111|-6.8427|-0.2458|-8.7445|0.7248|10.920802|11.77416
84471,5359,
84472,5359,
84473,5359,
84474,5359,
84475,5359,
84476,5359,
84477,5359,
84478,5359,
84479,5359,
84480,5359,
84481,5359,
84482,5359,
84483,5359,
84484,5359,
84485,5359,
84486,5359,
84487,5360,-1600.2344|12.065313|0.19524814|-10.409|0.467|5.5111403|10.19902|0.12799|-6.8106|-0.2802|-8.9009|1.5391|11.726008|12.70066
84488,5360,
84489,5360,
84490,5360,
84491,5360,
84492,5360,
84493,5360,
84494,5360,
84495,5360,
84496,5360,
84497,5360,
84498,5360,
84499,5360,
84500,5360,
84501,5360,
84502,5360,
84503,5360,
84504,5361,-1656.0184|12.583289|0.1720318|-10.487|0.615|4.362745|9.6374|0.02689|-7.0041|-0.2177|-9.088|0.7662|11.050078|12.13827
84505,5361,
84506,5361,
84507,5361,
84508,5361,
84509,5361,
84510,5361,
84511,5361,
84512,5361,
84513,5361,
84514,5361,
84515,5361,
84516,5361,
84517,5361,
84518,5361,
84519,5361,
84520,5361,
84521,5362,-1877.4535|12.107022|0.12210552|-9.962|3.335|8.124381|9.21111|-3.08297|-6.4394|0.0942|-8.5598|0.9925|12.265915|13.75081
84522,5362,
84523,5362,
84524,5362,
84525,5362,
84526,5362,
84527,5362,
84528,5362,
84529,5362,
84530,5362,
84531,5362,
84532,5362,
84533,5362,
84534,5362,
84535,5362,
84536,5362,
84537,5362,
84538,5362,
84539,5362,
84540,5362,
84541,5363,-1460.4094|4.7239904|0.336855|-9.382|-0.528|4.136396|8.80135|1.11727|-6.9508|-1.0583|-8.8443|0.6088|10.578252|10.89695
84542,5363,
84543,5363,
84544,5363,
84545,5363,
84546,5363,
84547,5363,
84548,5363,
84549,5363,
84550,5363,
84551,5363,
84552,5363,
84553,5363,
84554,5363,
84555,5364,-1597.9257|7.6716585|0.13837247|-10.969|0.363|4.318271|10.02838|0.26387|-7.4439|-0.5741|-9.5327|0.4711|10.122257|11.06233
84556,5364,
84557,5364,
84558,5364,
84559,5364,
84560,5364,
84561,5364,
84562,5364,
84563,5364,
84564,5364,
84565,5364,
84566,5364,
84567,5364,
84568,5364,
84569,5364,
84570,5364,
84571,5365,-1588.6333|12.958843|0.24390344|-10.787|0.2|4.303182|10.23501|0.4029|-7.464|-0.3988|-9.5805|0.6218|10.207001|11.31237
84572,5365,
84573,5365,
84574,5365,
84575,5365,
84576,5365,
84577,5365,
84578,5365,
84579,5365,
84580,5365,
84581,5365,
84582,5365,
84583,5365,
84584,5365,
84585,5365,
84586,5365,
84587,5366,-1368.7456|5.5435133|0.26187253|-9.315|-1.244|3.411388|8.57639|1.81197|-6.985|-2.3409|-8.8044|-0.5586|11.433962|11.02529
84588,5366,
84589,5366,
84590,5366,
84591,5366,
84592,5366,
84593,5366,
84594,5366,
84595,5366,
84596,5366,
84597,5366,
84598,5366,
84599,5366,
84600,5367,-1377.276|4.6299224|0.72139657|-8.914|-0.684|4.1889663|8.41074|1.16008|-6.8669|-1.4819|-8.7714|0.1645|12.889505|11.94883
84601,5367,
84602,5367,
84603,5367,
84604,5367,
84605,5367,
84606,5367,
84607,5367,
84608,5367,
84609,5367,
84610,5367,
84611,5367,
84612,5367,
84613,5368,-1367.0952|5.832562|0.4676812|-9.626|-0.378|3.8471491|9.92463|0.9619|-7.3319|-1.5796|-9.269|0.1942|10.74355|10.71162
84614,5368,
84615,5368,
84616,5368,
84617,5368,
84618,5368,
84619,5368,
84620,5368,
84621,5368,
84622,5368,
84623,5368,
84624,5368,
84625,5368,
84626,5369,-1367.8522|5.700653|0.3529671|-9.063|-1.407|3.2566288|8.38969|1.81109|-6.7942|-2.3535|-8.6923|-0.4814|11.551834|11.05547
84627,5369,
84628,5369,
84629,5369,
84630,5369,
84631,5369,
84632,5369,
84633,5369,
84634,5369,
84635,5369,
84636,5369,
84637,5369,
84638,5369,
84639,5370,-1765.5186|13.288261|0.07128225|-10.424|2.767|8.205865|9.87807|-2.44272|-6.8364|-0.173|-9.0346|0.827|11.257311|12.20553
84640,5370,
84641,5370,
84642,5370,
84643,5370,
84644,5370,
84645,5370,
84646,5370,
84647,5370,
84648,5370,
84649,5370,
84650,5370,
84651,5370,
84652,5370,
84653,5370,
84654,5370,
84655,5370,
84656,5370,
84657,5370,
84658,5371,-1768.8561|11.614736|0.07549734|-10.61|2.772|8.388298|9.94198|-2.46592|-7.143|-0.2874|-9.3232|0.7089|11.254036|12.18123
84659,5371,
84660,5371,
84661,5371,
84662,5371,
84663,5371,
84664,5371,
84665,5371,
84666,5371,
84667,5371,
84668,5371,
84669,5371,
84670,5371,
84671,5371,
84672,5371,
84673,5371,
84674,5371,
84675,5371,
84676,5371,
84677,5372,-1654.0833|9.2699|0.2121012|-10.495|0.44|4.353471|9.8426|0.12834|-7.2609|-0.315|-9.2461|0.6801|11.126033|11.99533
84678,5372,
84679,5372,
84680,5372,
84681,5372,
84682,5372,
84683,5372,
84684,5372,
84685,5372,
84686,5372,
84687,5372,
84688,5372,
84689,5372,
84690,5372,
84691,5372,
84692,5372,
84693,5372,
84694,5373,-1510.0823|4.780057|0.21766394|-9.968|-1.259|3.2855794|9.29947|1.65463|-7.343|-1.9683|-9.2828|-0.1025|11.229848|11.77308
84695,5373,
84696,5373,
84697,5373,
84698,5373,
84699,5373,
84700,5373,
84701,5373,
84702,5373,
84703,5373,
84704,5373,
84705,5373,
84706,5373,
84707,5373,
84708,5373,
84709,5374,-1601.4822|5.5515723|0.1765598|-9.446|0.63|4.7235813|8.76791|-0.01276|-6.2328|-0.1866|-8.1185|0.9786|11.906335|12.48829
84710,5374,
84711,5374,
84712,5374,
84713,5374,
84714,5374,
84715,5374,
84716,5374,
84717,5374,
84718,5374,
84719,5374,
84720,5374,
84721,5374,
84722,5374,
84723,5374,
84724,5374,
84725,5374,
84726,5375,-1516.025|5.6021585|0.43829688|-10.166|-0.389|4.208147|10.30208|0.86672|-7.4982|-0.9014|-9.4428|0.876|11.66488|12.29191
84727,5375,
84728,5375,
84729,5375,
84730,5375,
84731,5375,
84732,5375,
84733,5375,
84734,5375,
84735,5375,
84736,5375,
84737,5375,
84738,5375,
84739,5375,
84740,5375,
84741,5376,-1516.2445|5.607453|0.3343699|-10.366|-0.397|4.172526|10.24943|0.89643|-7.7399|-0.8166|-9.6098|1.0189|10.691824|11.05653
84742,5376,
84743,5376,
84744,5376,
84745,5376,
84746,5376,
84747,5376,
84748,5376,
84749,5376,
84750,5376,
84751,5376,
84752,5376,
84753,5376,
84754,5376,
84755,5376,
84756,5377,-1625.5109|6.2102604|0.21361682|-10.615|0.378|4.3768916|9.96827|0.18841|-7.4255|-0.1857|-9.4891|0.7652|11.204119|11.93456
84757,5377,
84758,5377,
84759,5377,
84760,5377,
84761,5377,
84762,5377,
84763,5377,
84764,5377,
84765,5377,
84766,5377,
84767,5377,
84768,5377,
84769,5377,
84770,5377,
84771,5377,
84772,5377,
84773,5378,-1639.4637|6.0368285|0.16533327|-9.601|0.998|5.0383573|8.77892|-0.37394|-6.725|-0.2848|-8.6564|0.7689|11.163373|12.13528
84774,5378,
84775,5378,
84776,5378,
84777,5378,
84778,5378,
84779,5378,
84780,5378,
84781,5378,
84782,5378,
84783,5378,
84784,5378,
84785,5378,
84786,5378,
84787,5378,
84788,5378,
84789,5378,
84790,5379,-1592.401|6.1825495|0.24568297|-9.829|0.817|4.7471886|9.27651|-0.2209|-6.8955|-0.046|-8.8559|1.5131|12.118091|12.68663
84791,5379,
84792,5379,
84793,5379,
84794,5379,
84795,5379,
84796,5379,
84797,5379,
84798,5379,
84799,5379,
84800,5379,
84801,5379,
84802,5379,
84803,5379,
84804,5379,
84805,5379,
84806,5379,
84807,5380,-1641.7382|6.184099|0.15485169|-9.744|1.026|5.2188807|8.9777|-0.4702|-6.8369|-0.0887|-8.7918|0.8485|11.130934|12.27486
84808,5380,
84809,5380,
84810,5380,
84811,5380,
84812,5380,
84813,5380,
84814,5380,
84815,5380,
84816,5380,
84817,5380,
84818,5380,
84819,5380,
84820,5380,
84821,5380,
84822,5380,
84823,5380,
84824,5381,-1335.2417|5.2388673|0.32722002|-9.053|-0.244|4.104284|8.50241|0.77432|-6.966|-1.4432|-8.8433|0.1767|11.622152|11.48683
84825,5381,
84826,5381,
84827,5381,
84828,5381,
84829,5381,
84830,5381,
84831,5381,
84832,5381,
84833,5381,
84834,5381,
84835,5381,
84836,5382,-1497.6709|5.832934|0.43776926|-9.037|-0.54|4.0380383|8.45397|1.16749|-6.7406|-1.6589|-8.6408|-0.0312|12.658884|12.21682
84837,5382,
84838,5382,
84839,5382,
84840,5382,
84841,5382,
84842,5382,
84843,5382,
84844,5382,
84845,5382,
84846,5382,
84847,5382,
84848,5382,
84849,5382,
84850,5383,-1335.5352|6.1635547|0.3156241|-9.224|-0.538|3.8875935|8.65236|1.16355|-6.9613|-1.6745|-8.88|0.0135|12.029328|11.90281
84851,5383,
84852,5383,
84853,5383,
84854,5383,
84855,5383,
84856,5383,
84857,5383,
84858,5383,
84859,5383,
84860,5383,
84861,5383,
84862,5384,-1750.6482|6.6319613|0.44168445|-9.701|1.122|6.6319613|9.15019|-0.54575|-7.4109|-0.2352|-9.5967|0.9472|11.688023|12.44697
84863,5384,
84864,5384,
84865,5384,
84866,5384,
84867,5384,
84868,5384,
84869,5384,
84870,5384,
84871,5384,
84872,5384,
84873,5384,
84874,5384,
84875,5384,
84876,5384,
84877,5384,
84878,5384,
84879,5384,
84880,5385,-1593.3575|10.973865|0.2279227|-9.845|2.111|4.324272|9.47744|-1.69808|-7.2928|-0.1078|-9.4095|0.8376|11.256865|12.15699
84881,5385,
84882,5385,
84883,5385,
84884,5385,
84885,5385,
84886,5385,
84887,5385,
84888,5385,
84889,5385,
84890,5385,
84891,5385,
84892,5385,
84893,5385,
84894,5385,
84895,5385,
84896,5386,-1751.4794|6.657602|0.4499324|-9.54|1.321|6.657602|9.01353|-0.75541|-7.3626|-0.2261|-9.5878|0.8044|11.670653|12.42413
84897,5386,
84898,5386,
84899,5386,
84900,5386,
84901,5386,
84902,5386,
84903,5386,
84904,5386,
84905,5386,
84906,5386,
84907,5386,
84908,5386,
84909,5386,
84910,5386,
84911,5386,
84912,5386,
84913,5386,
84914,5387,-1589.1406|10.292698|0.1922332|-9.911|2.05|4.3657084|9.52269|-1.68189|-7.0805|-0.0843|-9.2445|0.8928|11.404563|12.43488
84915,5387,
84916,5387,
84917,5387,
84918,5387,
84919,5387,
84920,5387,
84921,5387,
84922,5387,
84923,5387,
84924,5387,
84925,5387,
84926,5387,
84927,5387,
84928,5387,
84929,5387,
84930,5388,-1745.4329|6.4098406|0.36531642|-9.471|1.206|6.4098406|9.00309|-0.72261|-6.7316|-0.0595|-8.7788|0.903|11.897912|12.77912
84931,5388,
84932,5388,
84933,5388,
84934,5388,
84935,5388,
84936,5388,
84937,5388,
84938,5388,
84939,5388,
84940,5388,
84941,5388,
84942,5388,
84943,5388,
84944,5388,
84945,5388,
84946,5388,
84947,5388,
84948,5389,-1632.8738|6.077211|0.30945224|-9.765|0.302|4.3212595|9.87271|0.29625|-7.3644|-0.3099|-9.3954|1.2978|11.498886|12.11752
84949,5389,
84950,5389,
84951,5389,
84952,5389,
84953,5389,
84954,5389,
84955,5389,
84956,5389,
84957,5389,
84958,5389,
84959,5389,
84960,5389,
84961,5389,
84962,5389,
84963,5389,
84964,5390,-1474.9943|10.81851|0.29513553|-10.013|0.261|4.3197465|9.94648|0.34027|-7.5734|-0.182|-9.641|0.8008|11.004995|11.89
84965,5390,
84966,5390,
84967,5390,
84968,5390,
84969,5390,
84970,5390,
84971,5390,
84972,5390,
84973,5390,
84974,5390,
84975,5390,
84976,5390,
84977,5390,
84978,5391,-1782.9269|12.423397|0.18281567|-10.457|0.611|4.3483377|9.52365|0.07456|-7.193|-0.2242|-9.1253|0.7265|11.37794|12.74472
84979,5391,
84980,5391,
84981,5391,
84982,5391,
84983,5391,
84984,5391,
84985,5391,
84986,5391,
84987,5391,
84988,5391,
84989,5391,
84990,5391,
84991,5391,
84992,5391,
84993,5391,
84994,5391,
84995,5391,
84996,5392,-1638.2921|5.813629|0.41893545|-10.282|-0.284|4.1051145|9.38367|0.81694|-7.3324|-1.148|-9.1909|0.547|11.683902|12.36903
84997,5392,
84998,5392,
84999,5392,
85000,5392,
85001,5392,
85002,5392,
85003,5392,
85004,5392,
85005,5392,
85006,5392,
85007,5392,
85008,5392,
85009,5392,
85010,5392,
85011,5392,
85012,5393,-1476.7719|6.997782|0.23469517|-10.567|-0.255|3.92164|9.5966|0.79749|-7.6364|-1.0789|-9.4923|0.6967|11.185862|12.10382
85013,5393,
85014,5393,
85015,5393,
85016,5393,
85017,5393,
85018,5393,
85019,5393,
85020,5393,
85021,5393,
85022,5393,
85023,5393,
85024,5393,
85025,5393,
85026,5394,-1241.9193|5.1115584|0.41969264|-9.846|-0.817|4.2196527|9.3306|1.27195|-7.6858|-2.0286|-9.6123|-0.3112|10.423278|10.36467
85027,5394,
85028,5394,
85029,5394,
85030,5394,
85031,5394,
85032,5394,
85033,5394,
85034,5394,
85035,5394,
85036,5394,
85037,5395,-1240.9764|6.2194476|0.3410584|-9.661|-1.298|3.915205|9.13121|1.7751|-7.5684|-2.305|-9.5352|-0.4724|10.822064|10.68323
85038,5395,
85039,5395,
85040,5395,
85041,5395,
85042,5395,
85043,5395,
85044,5395,
85045,5395,
85046,5395,
85047,5395,
85048,5396,-1769.6852|10.628192|0.09472477|-10.467|2.931|8.404974|9.76683|-2.63312|-6.8198|-0.2208|-9.0085|0.7906|11.383203|12.41989
85049,5396,
85050,5396,
85051,5396,
85052,5396,
85053,5396,
85054,5396,
85055,5396,
85056,5396,
85057,5396,
85058,5396,
85059,5396,
85060,5396,
85061,5396,
85062,5396,
85063,5396,
85064,5396,
85065,5396,
85066,5396,
85067,5397,-1384.2916|11.554268|0.1943421|-11.027|-0.068|4.2979374|10.29702|0.64908|-8.1633|-0.4442|-10.2405|0.8243|9.855803|10.72605
85068,5397,
85069,5397,
85070,5397,
85071,5397,
85072,5397,
85073,5397,
85074,5397,
85075,5397,
85076,5397,
85077,5397,
85078,5397,
85079,5397,
85080,5398,-1657.7214|12.620646|0.18454474|-10.406|0.683|4.3752055|9.45796|-0.00131|-6.9688|-0.3129|-8.9702|0.7031|11.008602|11.99252
85081,5398,
85082,5398,
85083,5398,
85084,5398,
85085,5398,
85086,5398,
85087,5398,
85088,5398,
85089,5398,
85090,5398,
85091,5398,
85092,5398,
85093,5398,
85094,5398,
85095,5398,
85096,5398,
85097,5399,-1383.443|11.9401|0.47826642|-11.146|-1.047|3.9863732|10.30151|1.42294|-8.3509|-1.7012|-10.2746|0.2556|10.036517|10.9115
85098,5399,
85099,5399,
85100,5399,
85101,5399,
85102,5399,
85103,5399,
85104,5399,
85105,5399,
85106,5399,
85107,5399,
85108,5399,
85109,5399,
85110,5400,-1314.0402|4.644094|0.30081028|-9.937|-1.461|3.3906822|9.37236|2.00022|-7.5404|-2.5219|-9.4276|-0.7273|10.334541|10.22271
85111,5400,
85112,5400,
85113,5400,
85114,5400,
85115,5400,
85116,5400,
85117,5400,
85118,5400,
85119,5400,
85120,5400,
85121,5400,
85122,5401,-1313.1361|5.5885077|0.2909925|-9.926|-0.886|3.9573479|10.62749|1.39376|-7.6006|-1.7247|-9.5861|0.1783|9.925902|10.0493
85123,5401,
85124,5401,
85125,5401,
85126,5401,
85127,5401,
85128,5401,
85129,5401,
85130,5401,
85131,5401,
85132,5401,
85133,5401,
85134,5402,-1312.63|5.9841223|0.31825224|-9.487|-1.908|2.9606245|10.7398|2.24313|-7.165|-2.7875|-9.1249|-0.8374|10.688269|10.41182
85135,5402,
85136,5402,
85137,5402,
85138,5402,
85139,5402,
85140,5402,
85141,5402,
85142,5402,
85143,5402,
85144,5402,
85145,5402,
85146,5403,-1700.802|10.6797695|0.08131338|-10.726|2.484|8.173727|10.0798|-2.17738|-7.4055|-0.3439|-9.6056|0.7334|10.50757|11.53865
85147,5403,
85148,5403,
85149,5403,
85150,5403,
85151,5403,
85152,5403,
85153,5403,
85154,5403,
85155,5403,
85156,5403,
85157,5403,
85158,5403,
85159,5403,
85160,5403,
85161,5403,
85162,5403,
85163,5403,
85164,5404,-1700.6038|10.823928|0.0885439|-10.581|2.703|8.357921|9.8855|-2.41577|-6.9864|-0.235|-9.19|0.8474|10.677957|11.76693
85165,5404,
85166,5404,
85167,5404,
85168,5404,
85169,5404,
85170,5404,
85171,5404,
85172,5404,
85173,5404,
85174,5404,
85175,5404,
85176,5404,
85177,5404,
85178,5404,
85179,5404,
85180,5404,
85181,5404,
85182,5405,-1579.7233|9.4031725|0.13035098|-10.737|-0.177|4.3741393|10.7988|0.68608|-7.258|-0.2641|-9.4901|1.6943|10.14552|10.97146
85183,5405,
85184,5405,
85185,5405,
